string_id,text
800611968745472,Stockstrike
800611968745473,Does 10 to 14 damage and interrupts abilities.
800616263712768,Combat Mode
800616263712769,Alert and ready for combat.
800616263713028,
800616263713029,
800620558680064,Combat Mode Cannon
800620558680065,Alert and ready for combat.
800624853647360,Combat Mode Melee
800624853647361,Alert and ready for combat.
800629148614656,Combat Mode Pistol
800629148614657,Alert and ready for combat.
800633443581952,Combat Mode Ranged
800633443581953,Alert and ready for combat.
800637738549248,Combat Mode Rifle
800637738549249,Alert and ready for combat.
800642033516544,Potshots Blaster Cannon
800642033516545,
800642033516806,
800642033516807,
800646328483840,Potshots Blaster Pistol
800646328483841,
800646328484102,
800646328484103,
800646328484104,
800650623451136,Potshots Blaster Rifle
800650623451137,
800650623451396,
800650623451397,
800654918418432,Droid Death Explosion Large
800654918418433,Plays an explosion when the droid is destroyed.
800654918418690,
800659213385728,Droid Death Explosion Medium
800659213385729,Plays an explosion when the droid is destroyed.
800659213385986,
800663508353024,Droid Death Explosion Small
800663508353025,Plays an explosion when the droid is destroyed.
800663508353282,
800667803320320,Fire Extinguisher
800667803320321,Extinguishes nearby friendlies on fire and grants temporary immunity to fire.
800667803320594,
800667803320595,
800667803320596,Carbon Silicate Shield
800667803320597,Dispels fire effects and grants immunity to fire for 12 seconds.
800667803320598,
800667803320599,
800667803320600,
800667803320601,
800672098287616,Flare Gun
800672098287617,Causes 4 to 8 damage twice per second for 4 seconds.
800672098287878,
800672098287879,
800672098287880,
800676393254912,Molten Shot
800676393254913,Reduces armor by 5% for 20 seconds.
800676393255174,
800676393255175,
800676393255176,
800680688222208,Levitate
800680688222209,
800680688222466,Is levitating
800684983189504,Bridge City
800684983189505,
800684983189770,Is a valid Explode Target
800684983189771,Explode Ability Explosion
800684983189772,
800684983189773,
800684983189774,
800689278156800,Charge Target
800689278156801,Uses your special ability to open a door.
800689278157064,
800689278157065,
800689278157066,
800689278157067,
800693573124096,Charge Target Chain
800693573124097,Uses your special ability to open a door.
800693573124376,
800693573124377,
800693573124378,
800693573124379,
800693573124380,
800693573124381,
800693573124382,
800693573124383,
800693573124384,
800693573124385,
800693573124386,
800693573124387,
800697868091392,Destruction
800697868091393,Use this ability to destroy obstacles and ignite explosive containers.
800697868091666,
800697868091667,
800697868091668,
800697868091669,
800697868091670,
800697868091671,
800697868091672,
800697868091673,
800697868091674,
800702163058688,Destruction
800702163058689,Use this ability to destroy obstacles and ignite explosive containers.
800702163058962,
800702163058963,
800702163058964,
800702163058965,
800702163058966,
800702163058967,
800702163058968,
800702163058969,
800702163058970,
800706458025984,Destruction
800706458025985,Use this ability to destroy obstacles and ignite explosive containers.
800706458026260,
800706458026261,
800706458026262,
800706458026263,
800706458026264,Effect 2
800706458026265,
800706458026266,
800706458026267,
800706458026268,
800706458026269,
800710752993280,Destruction
800710752993281,Use this ability to destroy obstacles and ignite explosive containers.
800710752993554,
800710752993555,
800710752993556,
800710752993557,
800710752993558,
800710752993559,
800710752993560,
800710752993561,
800710752993562,
800715047960576,Destruction
800715047960577,Use this ability to destroy obstacles and ignite explosive containers.
800715047960848,
800715047960849,
800715047960850,
800715047960851,
800715047960852,
800715047960853,
800715047960854,
800715047960855,
800719342927872,Destruction
800719342927873,Use this ability to destroy obstacles and ignite explosive containers.
800719342928146,
800719342928147,
800719342928148,
800719342928149,
800719342928150,
800719342928151,
800719342928152,
800719342928153,
800719342928154,
800723637895168,Destruction
800723637895169,Use this ability to destroy obstacles and ignite explosive containers.
800723637895442,
800723637895443,
800723637895444,
800723637895445,
800723637895446,
800723637895447,
800723637895448,
800723637895449,
800723637895450,
800740817764352,Destruction
800740817764353,Use this ability to destroy obstacles and ignite explosive containers.
800740817764626,
800740817764627,
800740817764628,
800740817764629,
800740817764630,
800740817764631,
800740817764632,
800740817764633,
800740817764634,
800745112731648,Force Charge Wall
800745112731649,Uses your special ability to open a door.
800745112731920,
800745112731921,
800745112731922,
800745112731923,
800745112731924,
800745112731925,
800745112731926,
800745112731927,
800749407698944,Jet Blade
800749407698945,Jumps to the target and performs a standard attack.
800753702666240,Jet Charge
800753702666241,Uses your special ability to open a door.
800753702666504,
800753702666505,
800753702666506,
800753702666507,
800757997633536,Jump Down Jedi
800757997633537,
800762292600832,Jump Down Target
800762292600833,
800766587568128,Jump Up Jedi
800766587568129,
800766587568400,
800766587568401,
800766587568402,
800766587568403,
800766587568404,
800766587568405,
800766587568406,
800766587568407,
800770882535424,Jump Up Target
800770882535425,
800775177502720,Knockback Circle
800775177502721,
800775177502978,
800779472470016,Knockback Circle Fire
800779472470017,
800779472470274,
800783767437312,Knockback Circle Fire Valid Check
800783767437313,
800783767437572,
800783767437573,
800788062404608,Knockback Circle Valid Check
800788062404609,
800788062404868,
800788062404869,
800792357371904,Env Player Explode
800792357371905,
800792357372168,
800792357372169,Explode Ability
800792357372170,Explode Ability
800792357372171,
800796652339200,Env Player Explode Instant
800796652339201,
800796652339461,
800796652339462,Force Ability
800800947306496,Env Player Force
800800947306497,
800800947306758,
800800947306759,
800800947306760,Force Ability
800805242273792,Env Player Force Cone
800805242273793,
800805242274060,Force Ability
800805242274061,Force Ability
800805242274062,
800805242274063,
800809537241088,Env Player Force Ground
800809537241089,
800809537241348,
800809537241349,Force Ability
800813832208384,Env Player Force Tag Test
800813832208385,
800813832208646,
800813832208647,
800813832208648,Force Ability
800818127175680,Env Player Repair
800818127175681,
800822422142976,Dyn Fire Pipe
800822422142977,
800822422143252,Is a valid Force Target Test
800822422143253,Hit By Jedi Ability
800822422143254,
800822422143255,
800822422143256,
800822422143257,Emitting Fire
800822422143258,
800822422143259,
800822422143260,
800822422143261,
800826717110272,Fire Pipe
800826717110273,
800826717110548,Is a valid Force Target Test
800826717110549,Hit By Jedi Ability
800826717110550,
800826717110551,
800826717110552,
800826717110553,Emitting Fire
800826717110554,
800826717110555,
800826717110556,
800826717110557,
800831012077568,Fuel Pipe
800831012077569,
800831012077852,Is a valid Force Target
800831012077853,Is a valid Explode Target
800831012077854,
800831012077855,Hit By Jedi Ability
800831012077856,
800831012077857,
800831012077858,
800831012077859,Emitting Fire
800831012077860,
800831012077861,
800831012077862,
800831012077863,
800831012077864,Is a valid Explode Target
800831012077865,
800835307044864,Fuel Pipe Tag Test
800835307044865,
800835307045146,Is a valid Force Target
800835307045147,Is a valid Explode Target
800835307045148,
800835307045149,Hit By Explode Ability
800835307045150,
800835307045151,
800835307045152,
800835307045153,Emitting Fire
800835307045154,
800835307045155,
800835307045156,
800835307045157,
800835307045158,
800839602012160,Fuel Pipe Test
800839602012161,
800839602012442,Is a valid Force Target
800839602012443,Is a valid Explode Target
800839602012444,
800839602012445,Hit By Explode Ability
800839602012446,
800839602012447,
800839602012448,
800839602012449,Emitting Fire
800839602012450,
800839602012451,
800839602012452,
800839602012453,
800839602012454,
800843896979456,Steam Pipe
800843896979457,
800843896979732,Is a valid Force Target
800843896979733,Hit By Jedi Ability
800843896979734,
800843896979735,
800843896979736,
800843896979737,Emitting Fire
800843896979738,
800843896979739,
800843896979740,
800843896979741,
800848191946752,Levitation
800848191946753,
800852486914048,Bomb Large 15m
800852486914049,
800852486914314,
800852486914315,
800852486914316,
800852486914317,
800852486914318,
800856781881344,Bomb Large 15m Stronger
800856781881345,
800856781881614,
800856781881615,
800856781881616,
800856781881617,
800856781881618,
800856781881619,
800856781881620,
800861076848640,Knockback Circle Fire
800861076848641,
800861076848906,
800861076848907,
800861076848908,
800861076848909,
800861076848910,
800865371815936,Knockback Circle Fire No Npc Damage
800865371815937,
800865371816198,
800865371816199,
800865371816200,
800869666783232,Explosion Medium Knockback
800869666783233,
800869666783490,
800878256717824,Is Bootlock
800878256717825,
800886846652416,Is Destructible
800886846652417,This object is destructible.
800886846652676,Destruction
800886846652677,This object can be destroyed.
800891141619713,This object is a destructible rayshield controller.
800891141619972,Destruction Tag Table
800891141619973,Using tag table
800895436587008,Is Explodable
800895436587009,This object will explode!
800895436587268,Explosive
800895436587269,This object will explode!
800899731554304,Is Knockback Target
800899731554305,This object is a destructible rayshield controller.
800899731554568,Knockback Target
800899731554569,There is a knockback target nearby.
800899731554570,Something nearby is destructible.
800899731554571,
800904026521600,Rayshield
800904026521601,This object is a destructible rayshield controller.
800908321488896,Is Redshirt
800908321488897,This redshirt is vulnerable to environmental damage.
